duration;f1_test;f1_train;roc_auc;model;dataset;variables;sampler;cv;TN;FP;FN;TP
0,05834507942199707;0,5121951219512195;0,9958258795468098;0,6660025189436954;CART;LabelEncoding;Variables Filtradas (f1);;0;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,04557204246520996;0,5271739130434783;0,9952238805970148;0,6800528565234447;CART;LabelEncoding;Variables Filtradas (f1);;1;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,04673504829406738;0,48936170212765956;0,9952210274790919;0,6584043936985112;CART;LabelEncoding;Variables Filtradas (f1);;2;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,048571109771728516;0,49189189189189186;0,9949268874962699;0,653542006483183;CART;LabelEncoding;Variables Filtradas (f1);;3;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,046430110931396484;0,5108695652173914;0,995521051060018;0,6716453418012185;CART;LabelEncoding;Variables Filtradas (f1);;4;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,04821300506591797;0,4859335038363171;0,9964243146603099;0,6485224298968753;CART;LabelEncoding;Variables Filtradas (f1);;5;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,04836297035217285;0,5284974093264249;0,9955237242614144;0,6806493654257905;CART;LabelEncoding;Variables Filtradas (f1);;6;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,0455019474029541;0,5287958115183246;0,9955263942737846;0,6804476670217937;CART;LabelEncoding;Variables Filtradas (f1);;7;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,04680609703063965;0,5026178010471205;0,9958258795468098;0,6609398111275459;CART;LabelEncoding;Variables Filtradas (f1);;8;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,0516359806060791;0,5355191256830601;0,9952295766249254;0,6850263097689315;CART;LabelEncoding;Variables Filtradas (f1);;9;0,40974044911052787;0,09322445805385438;0,23637799420900238;0,25559357725717297
0,058125972747802734;0,4752475247524753;0,9958258795468098;0,6384799620093738;CART;LabelEncoding;Variables Filtradas (roc_auc);;0;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,047969818115234375;0,5159574468085105;0,9952238805970148;0,6727541139305845;CART;LabelEncoding;Variables Filtradas (roc_auc);;1;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,04737091064453125;0,5408163265306123;0,9952210274790919;0,6891943509590569;CART;LabelEncoding;Variables Filtradas (roc_auc);;2;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,04737210273742676;0,4947368421052632;0,9949268874962699;0,6574288191935251;CART;LabelEncoding;Variables Filtradas (roc_auc);;3;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,05195283889770508;0,49450549450549447;0,995521051060018;0,6609501546354432;CART;LabelEncoding;Variables Filtradas (roc_auc);;4;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,044950008392333984;0,49019607843137253;0,9964243146603099;0,6497326203208555;CART;LabelEncoding;Variables Filtradas (roc_auc);;5;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,04420900344848633;0,5287958115183246;0,9955237242614144;0,6826404906960146;CART;LabelEncoding;Variables Filtradas (roc_auc);;6;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,0454249382019043;0,467741935483871;0,9955263942737846;0,6389805438616453;CART;LabelEncoding;Variables Filtradas (roc_auc);;7;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,045419931411743164;0,5215053763440861;0,9958258795468098;0,673786447935953;CART;LabelEncoding;Variables Filtradas (roc_auc);;8;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,048280954360961914;0,5027322404371585;0,9952295766249254;0,6634585387159169;CART;LabelEncoding;Variables Filtradas (roc_auc);;9;0,4076923076923077;0,09610516066212269;0,23820754716981132;0,25157232704402516
0,015112876892089844;0,6345733041575492;0,6200101061141989;0,8185276567629508;NB;LabelEncoding;Variables Filtradas (f1);;0;0,4125285684604197;0,12497402867234574;0,107847533632287;0,3112107623318386
